part_nr;participant_name;date_and_time;time_on_screen;time_since_last_pop;xyY(x);xyY(y);xyY(Y);P3_R;P3_G;P3_B;base_P3_x;base_P3_y;base_P3_Y;base_P3_R;base_P3_G;base_P3_B;differentiated?;distance_to_base_xyY;distamce_to_base_P3;lvl_nr;stage_nr;part_age;part_sex;part_eye_correct;part_nearfar;part_eye_color;part_birth;part_reciding;place_on_screen(x);place_on_screen(y)
;;2/24/2025 12:38:41 PM;0.6799999;3.679997;0.4406111;0.3362808;0.2900618;0.7967218;0.4812362;0.4565624;0.4273072;0.3362808;0.2900618;0.7768185;0.4927848;0.4689972;False;0.01330391;1.036727;1;0;;;;;;;;-5.17;0.64
;;2/24/2025 12:38:41 PM;0.6799999;3.679997;0.4269536;0.3366343;0.2900618;0.7758344;0.4934162;0.4687164;0.4273072;0.3362808;0.2900618;0.7768185;0.4927848;0.4689972;False;0.0004999881;1.032024;1;0;;;;;;;;-3.15;-0.48
;;2/24/2025 12:38:41 PM;0.6799999;3.679997;0.4367144;0.345688;0.2900618;0.7791805;0.4935032;0.4440763;0.4273072;0.3362808;0.2900618;0.7768185;0.4927848;0.4689972;False;0.01330391;1.023656;1;0;;;;;;;;1.24;3.69
;;2/24/2025 12:38:41 PM;0.6799999;3.679997;0.4337804;0.3362808;0.2900618;0.7865851;0.4872086;0.462999;0.4273072;0.3362808;0.2900618;0.7768185;0.4927848;0.4689972;False;0.006473243;1.034629;1;0;;;;;;;;1.08;0.14
;;2/24/2025 12:38:41 PM;0.6799999;3.679997;0.4273072;0.3395674;0.2900618;0.7726948;0.4958126;0.4633766;0.4273072;0.3362808;0.2900618;0.7768185;0.4927848;0.4689972;False;0.0032866;1.028399;1;0;;;;;;;;-9.03;-2.37
;;2/24/2025 12:38:41 PM;0.6799999;3.679997;0.4307387;0.3397123;0.2900618;0.7776963;0.4930516;0.4599437;0.4273072;0.3362808;0.2900618;0.7768185;0.4927848;0.4689972;False;0.004852872;1.029301;1;0;;;;;;;;-4.96;3.7
;;2/24/2025 12:38:41 PM;0.6799999;3.679997;0.4354422;0.3362808;0.2900618;0.7890668;0.4857641;0.4614435;0.4273072;0.3362808;0.2900618;0.7768185;0.4927848;0.4689972;False;0.008135021;1.035144;1;0;;;;;;;;-4.639999;-3.23
;;2/24/2025 12:38:42 PM;0.2;0.4;0.4367144;0.3268735;0.2900618;0.8031727;0.4750701;0.4766111;0.4273072;0.3362808;0.2900618;0.7768185;0.4927848;0.4689972;True;0.01330391;1.047825;1;0;;;;;;;;-8.97;2.29
;;2/24/2025 12:38:42 PM;0.8999997;1.399999;0.4140033;0.3362808;0.2900618;0.756225;0.5040022;0.4810321;0.4273072;0.3362808;0.2900618;0.7768185;0.4927848;0.4689972;False;0.01330391;1.028244;1;0;;;;;;;;-5.17;0.64
;;2/24/2025 12:38:44 PM;0.9399996;30.0805;0.4371741;0.3461477;0.2900618;0.7792923;0.4935372;0.4428498;0.4273072;0.3362808;0.2900618;0.7768185;0.4927848;0.4689972;True;0.01395389;1.023226;1;2;;;;;;;;-6.692371;0.6028671
;;2/24/2025 12:38:45 PM;1.699999;23.56035;0.4220369;0.3310106;0.2900618;0.7754321;0.4923638;0.4828385;0.4273072;0.3362808;0.2900618;0.7768185;0.4927848;0.4689972;True;0.007453206;1.037714;1;2;;;;;;;;9;3
;;2/24/2025 12:38:45 PM;1.699999;0;0.4220369;0.3310106;0.2900618;0.7754321;0.4923638;0.4828385;0.4273072;0.3362808;0.2900618;0.7768185;0.4927848;0.4689972;True;0.007453206;1.037714;1;2;;;;;;;;9;3
;;2/24/2025 12:38:45 PM;1.699999;0;0.4273072;0.3502347;0.2900618;0.7596554;0.5051022;0.4452876;0.4273072;0.3362808;0.2900618;0.7768185;0.4927848;0.4689972;True;0.01395389;1.015128;1;2;;;;;;;;9;1.4
;;2/24/2025 12:38:45 PM;1.699999;0;0.4273072;0.3502347;0.2900618;0.7596554;0.5051022;0.4452876;0.4273072;0.3362808;0.2900618;0.7768185;0.4927848;0.4689972;True;0.01395389;1.015128;1;2;;;;;;;;9;1.4
;;2/24/2025 12:38:45 PM;1.699999;0;0.4243353;0.3333089;0.2900618;0.7760425;0.4925491;0.4768107;0.4273072;0.3362808;0.2900618;0.7768185;0.4927848;0.4689972;True;0.004202884;1.035468;1;2;;;;;;;;9;-0.2
;;2/24/2025 12:38:45 PM;1.699999;0;0.4243353;0.3333089;0.2900618;0.7760425;0.4925491;0.4768107;0.4273072;0.3362808;0.2900618;0.7768185;0.4927848;0.4689972;True;0.004202884;1.035468;1;2;;;;;;;;9;-0.2
;;2/24/2025 12:38:45 PM;1.699999;0;0.4273072;0.3272448;0.2900618;0.7884283;0.4840154;0.484586;0.4273072;0.3362808;0.2900618;0.7768185;0.4927848;0.4689972;True;0.009035945;1.044372;1;2;;;;;;;;9;-1.8
;;2/24/2025 12:38:45 PM;1.699999;0;0.4273072;0.3272448;0.2900618;0.7884283;0.4840154;0.484586;0.4273072;0.3362808;0.2900618;0.7768185;0.4927848;0.4689972;True;0.009035945;1.044372;1;2;;;;;;;;9;-1.8
;;2/24/2025 12:38:45 PM;1.699999;0;0.4412611;0.3362808;0.2900618;0.7976776;0.480663;0.455944;0.4273072;0.3362808;0.2900618;0.7768185;0.4927848;0.4689972;True;0.01395389;1.036924;1;2;;;;;;;;7.400001;3
;;2/24/2025 12:38:45 PM;1.699999;0;0.4412611;0.3362808;0.2900618;0.7976776;0.480663;0.455944;0.4273072;0.3362808;0.2900618;0.7768185;0.4927848;0.4689972;True;0.01395389;1.036924;1;2;;;;;;;;7.400001;3
;;2/24/2025 12:38:45 PM;1.699999;0;0.4305254;0.339499;0.2900618;0.7776423;0.4930351;0.4605074;0.4273072;0.3362808;0.2900618;0.7768185;0.4927848;0.4689972;True;0.004551312;1.029504;1;2;;;;;;;;7.400001;1.4
;;2/24/2025 12:38:45 PM;1.699999;0;0.4305254;0.339499;0.2900618;0.7776423;0.4930351;0.4605074;0.4273072;0.3362808;0.2900618;0.7768185;0.4927848;0.4689972;True;0.004551312;1.029504;1;2;;;;;;;;7.400001;1.4
;;2/24/2025 12:38:45 PM;1.699999;0;0.4272011;0.3361747;0.2900618;0.776791;0.4927764;0.4692765;0.4273072;0.3362808;0.2900618;0.7768185;0.4927848;0.4689972;True;0.0001500006;1.032692;1;2;;;;;;;;7.400001;-0.2
;;2/24/2025 12:38:45 PM;1.699999;0;0.4272011;0.3361747;0.2900618;0.776791;0.4927764;0.4692765;0.4273072;0.3362808;0.2900618;0.7768185;0.4927848;0.4689972;True;0.0001500006;1.032692;1;2;;;;;;;;7.400001;-0.2
;;2/24/2025 12:38:45 PM;1.699999;0;0.4273072;0.3389174;0.2900618;0.7735062;0.4952202;0.4644863;0.4273072;0.3362808;0.2900618;0.7768185;0.4927848;0.4689972;True;0.002636611;1.029224;1;2;;;;;;;;7.400001;-1.8
;;2/24/2025 12:38:45 PM;1.699999;0;0.4273072;0.3389174;0.2900618;0.7735062;0.4952202;0.4644863;0.4273072;0.3362808;0.2900618;0.7768185;0.4927848;0.4689972;True;0.002636611;1.029224;1;2;;;;;;;;7.400001;-1.8
;;2/24/2025 12:38:45 PM;1.699999;0;0.4274132;0.3361747;0.2900618;0.7771137;0.4925949;0.4690815;0.4273072;0.3362808;0.2900618;0.7768185;0.4927848;0.4689972;True;0.0001500006;1.03276;1;2;;;;;;;;5.8;3
;;2/24/2025 12:38:45 PM;1.699999;0;0.4274132;0.3361747;0.2900618;0.7771137;0.4925949;0.4690815;0.4273072;0.3362808;0.2900618;0.7768185;0.4927848;0.4689972;True;0.0001500006;1.03276;1;2;;;;;;;;5.8;3
;;2/24/2025 12:38:45 PM;1.699999;0;0.4273072;0.3464622;0.2900618;0.7642079;0.5019069;0.4516599;0.4273072;0.3362808;0.2900618;0.7768185;0.4927848;0.4689972;True;0.01018146;1.019765;1;2;;;;;;;;5.8;1.4
;;2/24/2025 12:38:45 PM;1.699999;0;0.4273072;0.3464622;0.2900618;0.7642079;0.5019069;0.4516599;0.4273072;0.3362808;0.2900618;0.7768185;0.4927848;0.4689972;True;0.01018146;1.019765;1;2;;;;;;;;5.8;1.4
;;2/24/2025 12:38:45 PM;1.699999;0;0.4174403;0.3264139;0.2900618;0.7741836;0.4919852;0.4948638;0.4273072;0.3362808;0.2900618;0.7768185;0.4927848;0.4689972;True;0.01395389;1.042257;1;2;;;;;;;;5.8;-0.2
;;2/24/2025 12:38:45 PM;1.699999;0;0.4174403;0.3264139;0.2900618;0.7741836;0.4919852;0.4948638;0.4273072;0.3362808;0.2900618;0.7768185;0.4927848;0.4689972;True;0.01395389;1.042257;1;2;;;;;;;;5.8;-0.2
;;2/24/2025 12:38:45 PM;1.699999;0;0.4133533;0.3362808;0.2900618;0.7552;0.5045422;0.4816104;0.4273072;0.3362808;0.2900618;0.7768185;0.4927848;0.4689972;True;0.01395389;1.028026;1;2;;;;;;;;5.8;-1.8
;;2/24/2025 12:38:45 PM;1.699999;0;0.4133533;0.3362808;0.2900618;0.7552;0.5045422;0.4816104;0.4273072;0.3362808;0.2900618;0.7768185;0.4927848;0.4689972;True;0.01395389;1.028026;1;2;;;;;;;;5.8;-1.8
;;2/24/2025 12:38:45 PM;1.699999;0;0.4299438;0.3362808;0.2900618;0.7808158;0.4905232;0.4665658;0.4273072;0.3362808;0.2900618;0.7768185;0.4927848;0.4689972;True;0.002636611;1.033426;1;2;;;;;;;;4.200001;3
;;2/24/2025 12:38:45 PM;1.699999;0;0.4299438;0.3362808;0.2900618;0.7808158;0.4905232;0.4665658;0.4273072;0.3362808;0.2900618;0.7768185;0.4927848;0.4689972;True;0.002636611;1.033426;1;2;;;;;;;;4.200001;3
;;2/24/2025 12:38:45 PM;1.699999;0;0.4207646;0.3428233;0.2900618;0.7586769;0.5041028;0.4638616;0.4273072;0.3362808;0.2900618;0.7768185;0.4927848;0.4689972;True;0.009252582;1.022193;1;2;;;;;;;;4.200001;1.4
;;2/24/2025 12:38:45 PM;1.699999;0;0.4207646;0.3428233;0.2900618;0.7586769;0.5041028;0.4638616;0.4273072;0.3362808;0.2900618;0.7768185;0.4927848;0.4689972;True;0.009252582;1.022193;1;2;;;;;;;;4.200001;1.4
;;2/24/2025 12:38:45 PM;1.699999;0;0.4273072;0.3426898;0.2900618;0.7688242;0.4986145;0.4580586;0.4273072;0.3362808;0.2900618;0.7768185;0.4927848;0.4689972;True;0.006409049;1.024463;1;2;;;;;;;;4.200001;-0.2
;;2/24/2025 12:38:45 PM;1.699999;0;0.4273072;0.3426898;0.2900618;0.7688242;0.4986145;0.4580586;0.4273072;0.3362808;0.2900618;0.7768185;0.4927848;0.4689972;True;0.006409049;1.024463;1;2;;;;;;;;4.200001;-0.2
;;2/24/2025 12:38:45 PM;1.699999;0;0.4273072;0.3357808;0.2900618;0.7774503;0.4923169;0.4698545;0.4273072;0.3362808;0.2900618;0.7768185;0.4927848;0.4689972;True;0.0004999936;1.033232;1;2;;;;;;;;4.200001;-1.8
;;2/24/2025 12:38:45 PM;1.699999;0;0.4273072;0.3357808;0.2900618;0.7774503;0.4923169;0.4698545;0.4273072;0.3362808;0.2900618;0.7768185;0.4927848;0.4689972;True;0.0004999936;1.033232;1;2;;;;;;;;4.200001;-1.8
;;2/24/2025 12:38:45 PM;1.699999;0;0.4305254;0.3330625;0.2900618;0.785796;0.4869274;0.4715708;0.4273072;0.3362808;0.2900618;0.7768185;0.4927848;0.4689972;True;0.004551312;1.037763;1;2;;;;;;;;2.6;3
;;2/24/2025 12:38:45 PM;1.699999;0;0.4305254;0.3330625;0.2900618;0.785796;0.4869274;0.4715708;0.4273072;0.3362808;0.2900618;0.7768185;0.4927848;0.4689972;True;0.004551312;1.037763;1;2;;;;;;;;2.6;3
;;2/24/2025 12:38:45 PM;1.699999;0;0.4171257;0.3362808;0.2900618;0.7611237;0.5013978;0.4782416;0.4273072;0.3362808;0.2900618;0.7768185;0.4927848;0.4689972;True;0.01018146;1.029283;1;2;;;;;;;;2.6;1.4
;;2/24/2025 12:38:45 PM;1.699999;0;0.4171257;0.3362808;0.2900618;0.7611237;0.5013978;0.4782416;0.4273072;0.3362808;0.2900618;0.7768185;0.4927848;0.4689972;True;0.01018146;1.029283;1;2;;;;;;;;2.6;1.4
;;2/24/2025 12:38:45 PM;1.699999;0;0.4246705;0.3362808;0.2900618;0.772794;0.4950334;0.471413;0.4273072;0.3362808;0.2900618;0.7768185;0.4927848;0.4689972;True;0.002636611;1.031746;1;2;;;;;;;;2.6;-0.2
;;2/24/2025 12:38:45 PM;1.699999;0;0.4246705;0.3362808;0.2900618;0.772794;0.4950334;0.471413;0.4273072;0.3362808;0.2900618;0.7768185;0.4927848;0.4689972;True;0.002636611;1.031746;1;2;;;;;;;;2.6;-0.2
;;2/24/2025 12:38:45 PM;1.699999;0;0.4273072;0.3229769;0.2900618;0.7940566;0.4796285;0.492026;0.4273072;0.3362808;0.2900618;0.7768185;0.4927848;0.4689972;True;0.01330391;1.050076;1;2;;;;;;;;2.6;-1.8
;;2/24/2025 12:38:45 PM;1.699999;0;0.4273072;0.3229769;0.2900618;0.7940566;0.4796285;0.492026;0.4273072;0.3362808;0.2900618;0.7768185;0.4927848;0.4689972;True;0.01330391;1.050076;1;2;;;;;;;;2.6;-1.8
;;2/24/2025 12:38:45 PM;1.699999;0;0.4337162;0.3362808;0.2900618;0.786489;0.4872643;0.463059;0.4273072;0.3362808;0.2900618;0.7768185;0.4927848;0.4689972;True;0.006409049;1.034609;1;2;;;;;;;;1;3
;;2/24/2025 12:38:45 PM;1.699999;0;0.4337162;0.3362808;0.2900618;0.786489;0.4872643;0.463059;0.4273072;0.3362808;0.2900618;0.7768185;0.4927848;0.4689972;True;0.006409049;1.034609;1;2;;;;;;;;1;3
;;2/24/2025 12:38:45 PM;1.699999;0;0.4208981;0.3362808;0.2900618;0.7669878;0.4982284;0.4748427;0.4273072;0.3362808;0.2900618;0.7768185;0.4927848;0.4689972;True;0.006409049;1.030523;1;2;;;;;;;;1;1.4
;;2/24/2025 12:38:45 PM;1.699999;0;0.4208981;0.3362808;0.2900618;0.7669878;0.4982284;0.4748427;0.4273072;0.3362808;0.2900618;0.7768185;0.4927848;0.4689972;True;0.006409049;1.030523;1;2;;;;;;;;1;1.4
;;2/24/2025 12:38:45 PM;1.699999;0;0.4197386;0.3287122;0.2900618;0.7748126;0.4921759;0.4888557;0.4273072;0.3362808;0.2900618;0.7768185;0.4927848;0.4689972;True;0.01070357;1.039977;1;2;;;;;;;;1;-0.2
;;2/24/2025 12:38:45 PM;1.699999;0;0.4197386;0.3287122;0.2900618;0.7748126;0.4921759;0.4888557;0.4273072;0.3362808;0.2900618;0.7768185;0.4927848;0.4689972;True;0.01070357;1.039977;1;2;;;;;;;;1;-0.2
;;2/24/2025 12:38:45 PM;1.699999;0;0.4371741;0.3264139;0.2900618;0.8044694;0.4741564;0.4769904;0.4273072;0.3362808;0.2900618;0.7768185;0.4927848;0.4689972;True;0.01395389;1.048578;1;2;;;;;;;;1;-1.8
;;2/24/2025 12:38:45 PM;1.699999;0;0.4371741;0.3264139;0.2900618;0.8044694;0.4741564;0.4769904;0.4273072;0.3362808;0.2900618;0.7768185;0.4927848;0.4689972;True;0.01395389;1.048578;1;2;;;;;;;;1;-1.8
;;2/24/2025 12:38:45 PM;1.699999;0;0.4240889;0.339499;0.2900618;0.7678773;0.4984471;0.4664552;0.4273072;0.3362808;0.2900618;0.7768185;0.4927848;0.4689972;True;0.004551312;1.027456;1;2;;;;;;;;-0.5976977;2.999845
;;2/24/2025 12:38:45 PM;1.699999;0;0.4240889;0.339499;0.2900618;0.7678773;0.4984471;0.4664552;0.4273072;0.3362808;0.2900618;0.7768185;0.4927848;0.4689972;True;0.004551312;1.027456;1;2;;;;;;;;-0.5976977;2.999845
;;2/24/2025 12:38:45 PM;1.699999;0;0.4272011;0.3363868;0.2900618;0.7765232;0.4929745;0.468913;0.4273072;0.3362808;0.2900618;0.7768185;0.4927848;0.4689972;True;0.0001500006;1.03242;1;2;;;;;;;;-0.5999997;-0.2
;;2/24/2025 12:38:45 PM;1.699999;0;0.4272011;0.3363868;0.2900618;0.7765232;0.4929745;0.468913;0.4273072;0.3362808;0.2900618;0.7768185;0.4927848;0.4689972;True;0.0001500006;1.03242;1;2;;;;;;;;-0.5999997;-0.2
;;2/24/2025 12:38:45 PM;1.699999;0;0.4338497;0.3428233;0.2900618;0.7784759;0.4932888;0.4517007;0.4273072;0.3362808;0.2900618;0.7768185;0.4927848;0.4689972;True;0.009252582;1.026349;1;2;;;;;;;;-0.5999997;-1.8
;;2/24/2025 12:38:45 PM;1.699999;0;0.4338497;0.3428233;0.2900618;0.7784759;0.4932888;0.4517007;0.4273072;0.3362808;0.2900618;0.7768185;0.4927848;0.4689972;True;0.009252582;1.026349;1;2;;;;;;;;-0.5999997;-1.8
;;2/24/2025 12:38:45 PM;1.699999;0;0.4374886;0.3362808;0.2900618;0.7921091;0.4839778;0.4595187;0.4273072;0.3362808;0.2900618;0.7768185;0.4927848;0.4689972;True;0.01018146;1.035774;1;2;;;;;;;;-2.147615;3.106847
;;2/24/2025 12:38:45 PM;1.699999;0;0.4374886;0.3362808;0.2900618;0.7921091;0.4839778;0.4595187;0.4273072;0.3362808;0.2900618;0.7768185;0.4927848;0.4689972;True;0.01018146;1.035774;1;2;;;;;;;;-2.147615;3.106847
;;2/24/2025 12:38:45 PM;1.699999;0;0.4338497;0.3297382;0.2900618;0.7951103;0.4806596;0.474263;0.4273072;0.3362808;0.2900618;0.7768185;0.4927848;0.4689972;True;0.009252582;1.043149;1;2;;;;;;;;-2.855566;1.723926
;;2/24/2025 12:38:45 PM;1.699999;0;0.4338497;0.3297382;0.2900618;0.7951103;0.4806596;0.474263;0.4273072;0.3362808;0.2900618;0.7768185;0.4927848;0.4689972;True;0.009252582;1.043149;1;2;;;;;;;;-2.855566;1.723926
;;2/24/2025 12:38:45 PM;1.699999;0;0.4273072;0.3315128;0.2900618;0.7828938;0.4882418;0.4771968;0.4273072;0.3362808;0.2900618;0.7768185;0.4927848;0.4689972;True;0.004767954;1.038759;1;2;;;;;;;;-2.178483;-0.2792064
;;2/24/2025 12:38:45 PM;1.699999;0;0.4273072;0.3315128;0.2900618;0.7828938;0.4882418;0.4771968;0.4273072;0.3362808;0.2900618;0.7768185;0.4927848;0.4689972;True;0.004767954;1.038759;1;2;;;;;;;;-2.178483;-0.2792064
;;2/24/2025 12:38:45 PM;1.699999;0;0.4174403;0.3461477;0.2900618;0.7495095;0.5095733;0.4613002;0.4273072;0.3362808;0.2900618;0.7768185;0.4927848;0.4689972;True;0.01395389;1.01697;1;2;;;;;;;;-2.200426;-1.832703
;;2/24/2025 12:38:45 PM;1.699999;0;0.4174403;0.3461477;0.2900618;0.7495095;0.5095733;0.4613002;0.4273072;0.3362808;0.2900618;0.7768185;0.4927848;0.4689972;True;0.01395389;1.01697;1;2;;;;;;;;-2.200426;-1.832703
